transaction_id,timestamp,user_id,device_id,ip_address,amount_inr,payment_method,merchant_category,shipping_city,shipping_address_id,is_fraud,cluster_type
txn_0013288,2026-06-12 13:21:35,user_01125,dev_06807,210.172.78.57,178.18,UPI,Fashion,Delhi,addr_05692,0,independent
txn_0014114,2026-06-12 13:29:25,user_09067,dev_05784,192.117.127.50,532.01,NetBanking,Gift Cards,Chennai,addr_02620,0,office
txn_0012034,2026-06-12 13:33:45,user_06425,dev_08874,113.9.206.99,75.36,NetBanking,Subscription,Chennai,addr_04936,0,independent
txn_0001144,2026-06-12 13:37:30,user_00603,dev_06191,50.123.81.197,429.2,Wallet,Electronics,Hyderabad,addr_03135,0,independent
txn_0014112,2026-06-12 13:42:25,user_09394,dev_06777,192.117.127.50,222.41,UPI,Travel,Chennai,addr_04869,0,office
txn_0002426,2026-06-12 13:48:03,user_01413,dev_05698,17.222.211.102,1929.58,NetBanking,Travel,Delhi,addr_04307,0,independent
txn_0009123,2026-06-12 13:49:29,user_02927,dev_06253,111.232.25.164,1124.52,NetBanking,Electronics,Bengaluru,addr_03696,0,independent
txn_0007832,2026-06-12 13:50:00,user_05115,dev_05611,208.144.189.1,691.83,Wallet,Gaming,Hyderabad,addr_06137,0,independent
txn_0004843,2026-06-12 13:55:01,user_02685,dev_08761,198.252.242.199,268.47,Card,Electronics,Jaipur,addr_03802,0,independent
txn_0013092,2026-06-12 14:06:28,user_08960,dev_00382,25.244.3.126,170.23,UPI,Gift Cards,Delhi,addr_06886,0,independent
txn_0003774,2026-06-12 14:08:23,user_07058,dev_05528,75.160.88.238,615.26,NetBanking,Travel,Mumbai,addr_03750,0,independent
txn_0011211,2026-06-12 14:13:22,user_07546,dev_03744,117.203.45.187,376.94,UPI,Food Delivery,Ahmedabad,addr_02808,0,independent
txn_0010282,2026-06-12 14:14:53,user_00571,dev_06804,186.199.182.32,227.25,Wallet,Gift Cards,Chennai,addr_02692,0,independent
txn_0013402,2026-06-12 14:33:36,user_03334,dev_03776,170.192.19.192,2003.81,Wallet,Gaming,Guntur,addr_05792,0,independent
txn_0006031,2026-06-12 14:34:15,user_04870,dev_06410,206.232.41.229,635.33,Wallet,Food Delivery,Bengaluru,addr_03934,0,independent
txn_0010555,2026-06-12 14:38:51,user_04400,dev_00129,97.23.233.55,230.69,NetBanking,Subscription,Hyderabad,addr_03251,0,independent
txn_0011437,2026-06-12 14:42:03,user_04673,dev_06030,180.155.69.253,1469.64,Wallet,Food Delivery,Delhi,addr_05749,0,independent
txn_0008591,2026-06-12 14:50:03,user_04684,dev_02187,182.191.242.186,230.88,UPI,Electronics,Kolkata,addr_05955,0,independent
txn_0007171,2026-06-12 14:52:57,user_02420,dev_07305,81.234.29.168,93.21,UPI,Grocery,Bengaluru,addr_01202,0,independent
txn_0007673,2026-06-12 14:53:29,user_05247,dev_01820,96.167.242.248,13318.82,NetBanking,Gaming,Bengaluru,addr_03013,0,independent
txn_0004599,2026-06-12 14:58:00,user_06271,dev_01435,164.99.56.8,1735.05,Card,Subscription,Kolkata,addr_00320,0,independent
txn_0003772,2026-06-12 15:05:25,user_05614,dev_07905,89.88.128.210,445.72,NetBanking,Food Delivery,Jaipur,addr_05937,0,independent
txn_0003193,2026-06-12 15:08:15,user_04901,dev_02652,114.8.70.141,3160.81,Card,Electronics,Pune,addr_06761,0,independent
txn_0012446,2026-06-12 15:24:07,user_04085,dev_07839,90.168.232.161,666.13,NetBanking,Travel,Jaipur,addr_04928,0,independent
txn_0009824,2026-06-12 15:27:34,user_06600,dev_01269,77.48.238.216,1275.82,Wallet,Fashion,Guntur,addr_00612,0,independent
txn_0002685,2026-06-12 15:30:26,user_02322,dev_01401,159.37.245.249,350.0,NetBanking,Food Delivery,Chennai,addr_08002,0,independent
txn_0000684,2026-06-12 15:42:30,user_03641,dev_03760,146.236.254.125,477.7,Wallet,Travel,Chennai,addr_05651,0,independent
txn_0003440,2026-06-12 15:53:45,user_05791,dev_00411,93.16.233.21,1428.55,UPI,Grocery,Bengaluru,addr_02865,0,independent
txn_0012801,2026-06-12 16:13:19,user_05077,dev_08132,121.237.47.72,782.07,NetBanking,Travel,Jaipur,addr_03181,0,independent
txn_0007126,2026-06-12 16:14:35,user_05671,dev_07595,29.240.75.229,689.88,UPI,Fashion,Ahmedabad,addr_07804,0,independent
txn_0012999,2026-06-12 16:20:08,user_03462,dev_03117,17.221.165.132,585.29,NetBanking,Fashion,Hyderabad,addr_08004,0,independent
txn_0010151,2026-06-12 16:27:13,user_00893,dev_02342,1.207.189.104,1052.24,NetBanking,Grocery,Ahmedabad,addr_04958,0,independent
txn_0000114,2026-06-12 16:27:40,user_02384,dev_09298,101.191.246.248,251.99,Wallet,Gaming,Delhi,addr_02719,0,independent
txn_0006331,2026-06-12 16:33:20,user_04390,dev_06030,142.210.165.14,2494.15,Wallet,Food Delivery,Delhi,addr_07239,0,independent
txn_0009434,2026-06-12 16:35:20,user_08315,dev_05549,76.164.222.83,237.74,UPI,Electronics,Ahmedabad,addr_00068,0,independent
txn_0000934,2026-06-12 16:38:52,user_00230,dev_06306,97.248.239.24,368.3,Card,Subscription,Jaipur,addr_02994,0,independent
txn_0010304,2026-06-12 16:41:02,user_06887,dev_09251,186.192.235.29,960.93,Wallet,Fashion,Pune,addr_05110,0,independent
txn_0012330,2026-06-12 16:42:53,user_04164,dev_04390,175.166.2.130,1530.14,NetBanking,Gift Cards,Mumbai,addr_07903,0,independent
txn_0004789,2026-06-12 16:45:05,user_04742,dev_04667,43.228.248.164,1474.68,Card,Food Delivery,Bengaluru,addr_03017,0,independent
txn_0009821,2026-06-12 16:50:58,user_00868,dev_03395,50.172.47.154,2369.21,NetBanking,Gaming,Pune,addr_01914,0,independent
txn_0003588,2026-06-12 16:53:55,user_02340,dev_05112,197.122.70.145,1617.34,NetBanking,Gift Cards,Mumbai,addr_06868,0,independent
txn_0010647,2026-06-12 16:54:11,user_03586,dev_00541,216.181.61.129,3008.23,UPI,Grocery,Jaipur,addr_00281,0,independent
txn_0001527,2026-06-12 16:58:17,user_04251,dev_01995,113.154.72.2,220.56,NetBanking,Gift Cards,Delhi,addr_05115,0,independent
txn_0011484,2026-06-12 17:06:47,user_00851,dev_04265,182.89.89.55,400.0,Card,Travel,Ahmedabad,addr_00492,0,independent
txn_0010281,2026-06-12 17:21:42,user_02097,dev_02005,87.139.174.87,2209.25,NetBanking,Grocery,Kolkata,addr_04187,0,independent
txn_0008428,2026-06-12 17:31:13,user_07471,dev_01756,217.19.42.182,217.22,Card,Subscription,Mumbai,addr_07752,0,independent
txn_0004610,2026-06-12 17:40:35,user_07798,dev_01239,177.112.191.157,132.96,Card,Food Delivery,Bengaluru,addr_05426,0,independent
txn_0001201,2026-06-12 17:45:26,user_01186,dev_02520,215.44.20.65,520.79,Card,Fashion,Chennai,addr_05116,0,independent
txn_0002757,2026-06-12 17:54:19,user_00762,dev_00003,34.139.196.175,227.63,Card,Travel,Mumbai,addr_03412,0,independent
txn_0011295,2026-06-12 17:58:51,user_08784,dev_07130,24.100.6.224,814.15,NetBanking,Gift Cards,Kolkata,addr_06475,0,independent
txn_0007519,2026-06-12 18:28:20,user_03056,dev_05680,78.160.11.232,3515.86,NetBanking,Food Delivery,Guntur,addr_01532,0,independent
txn_0011060,2026-06-12 18:31:56,user_03485,dev_07462,175.71.79.42,357.31,Wallet,Subscription,Bengaluru,addr_08310,0,independent
txn_0002959,2026-06-12 18:42:40,user_04465,dev_04660,117.129.237.47,35.87,NetBanking,Fashion,Guntur,addr_02931,0,independent
txn_0000178,2026-06-12 19:00:42,user_07858,dev_08895,64.244.234.215,187.83,Card,Travel,Hyderabad,addr_02688,0,independent
txn_0009774,2026-06-12 19:00:45,user_02004,dev_03855,41.8.101.118,377.04,Card,Travel,Ahmedabad,addr_03786,0,independent
txn_0004386,2026-06-12 19:30:25,user_00415,dev_01351,179.188.224.63,235.13,Card,Travel,Hyderabad,addr_01356,0,independent
txn_0000706,2026-06-12 19:41:02,user_02689,dev_05398,164.111.42.167,234.09,NetBanking,Food Delivery,Jaipur,addr_08466,0,independent
txn_0007129,2026-06-12 19:46:04,user_01301,dev_03335,42.252.39.246,963.89,Card,Grocery,Guntur,addr_03235,0,independent
txn_0004451,2026-06-12 19:48:29,user_08030,dev_04941,44.52.145.166,632.0,Wallet,Gift Cards,Hyderabad,addr_05206,0,independent
txn_0009107,2026-06-12 19:48:38,user_02169,dev_00633,47.226.53.196,673.51,Card,Grocery,Guntur,addr_04058,0,independent
txn_0013178,2026-06-12 19:49:46,user_02420,dev_02371,82.201.58.84,51.88,NetBanking,Electronics,Kolkata,addr_03071,0,independent
txn_0001237,2026-06-12 19:56:40,user_00838,dev_02850,77.39.98.125,487.38,UPI,Gaming,Bengaluru,addr_03427,0,independent
txn_0000127,2026-06-12 20:41:04,user_00305,dev_07336,57.54.103.109,567.4,UPI,Food Delivery,Bengaluru,addr_06417,0,independent
txn_0009643,2026-06-12 20:45:56,user_00570,dev_00402,9.119.235.139,252.31,Card,Grocery,Delhi,addr_02910,0,independent
txn_0009159,2026-06-12 20:45:56,user_07148,dev_05353,48.159.0.233,236.13,Wallet,Fashion,Ahmedabad,addr_01122,0,independent
txn_0004857,2026-06-12 20:52:39,user_06038,dev_07414,148.158.121.191,649.29,NetBanking,Gift Cards,Chennai,addr_04097,0,independent
txn_0007132,2026-06-12 20:54:59,user_04861,dev_06218,64.59.18.99,804.08,Wallet,Gift Cards,Jaipur,addr_05816,0,independent
txn_0014477,2026-06-12 20:55:06,user_09460,dev_05803,215.44.94.167,338.39,Wallet,Travel,Jaipur,addr_08541,0,hostel
txn_0006367,2026-06-12 21:04:46,user_05421,dev_05219,22.101.83.28,428.53,Card,Fashion,Delhi,addr_00271,0,independent
txn_0010938,2026-06-12 21:14:47,user_06024,dev_03255,138.92.182.127,516.49,NetBanking,Travel,Guntur,addr_05880,0,independent
txn_0005906,2026-06-12 21:29:05,user_06455,dev_00541,180.224.26.10,119.96,NetBanking,Travel,Jaipur,addr_07738,0,independent
txn_0002760,2026-06-12 21:50:34,user_07598,dev_01678,220.168.102.5,238.96,NetBanking,Electronics,Mumbai,addr_05735,0,independent
txn_0012433,2026-06-12 23:14:27,user_06299,dev_01035,46.52.240.199,551.99,Wallet,Gaming,Mumbai,addr_00321,0,independent
txn_0000372,2026-06-12 23:39:34,user_08733,dev_06617,152.111.70.84,211.63,Card,Subscription,Guntur,addr_08020,0,independent
txn_0009719,2026-06-13 03:03:55,user_06278,dev_05701,87.152.189.81,284.14,UPI,Travel,Guntur,addr_07320,0,independent
txn_0014817,2026-06-13 04:05:34,user_09464,dev_09618,176.202.162.241,232.98,UPI,Gift Cards,Guntur,addr_08735,0,family
txn_0005013,2026-06-13 04:37:35,user_00487,dev_08782,135.37.123.145,1468.82,Wallet,Subscription,Kolkata,addr_00296,0,independent
txn_0014598,2026-06-13 05:59:32,user_09309,dev_09563,150.197.246.93,2173.19,UPI,Food Delivery,Hyderabad,addr_09362,0,family
txn_0008652,2026-06-13 06:12:03,user_02737,dev_03889,28.244.224.199,1189.96,UPI,Food Delivery,Chennai,addr_07500,0,independent
txn_0011499,2026-06-13 06:13:57,user_05209,dev_00396,93.91.214.124,72.6,UPI,Fashion,Chennai,addr_00016,0,independent
txn_0000221,2026-06-13 06:26:39,user_02898,dev_06150,155.2.162.81,789.51,NetBanking,Gaming,Jaipur,addr_05765,0,independent
txn_0005891,2026-06-13 06:36:21,user_02568,dev_07450,124.31.228.153,98.1,NetBanking,Grocery,Pune,addr_07177,0,independent
txn_0014252,2026-06-13 07:13:18,user_09041,dev_09107,15.119.182.24,469.86,UPI,Grocery,Guntur,addr_09055,0,family
txn_0009904,2026-06-13 08:04:18,user_03874,dev_06064,137.40.161.139,1973.96,Wallet,Travel,Ahmedabad,addr_05057,0,independent
txn_0002587,2026-06-13 08:06:28,user_06548,dev_01461,94.102.1.182,391.66,NetBanking,Gift Cards,Ahmedabad,addr_07177,0,independent
txn_0011324,2026-06-13 08:13:16,user_04415,dev_01782,21.60.228.8,726.43,NetBanking,Gift Cards,Kolkata,addr_02793,0,independent
txn_0007599,2026-06-13 08:20:10,user_05234,dev_08268,85.152.12.132,367.81,NetBanking,Electronics,Kolkata,addr_01001,0,independent
txn_0009490,2026-06-13 08:26:51,user_00088,dev_03505,136.184.134.233,159.85,Card,Travel,Pune,addr_03844,0,independent
txn_0012692,2026-06-13 08:45:39,user_07803,dev_05848,212.75.69.162,2086.87,UPI,Gaming,Ahmedabad,addr_01753,0,independent
txn_0000067,2026-06-13 08:52:49,user_08275,dev_08018,208.151.39.75,132.15,NetBanking,Travel,Jaipur,addr_04372,0,independent
txn_0014671,2026-06-13 09:02:47,user_09350,dev_08687,182.213.210.224,396.72,NetBanking,Gift Cards,Guntur,addr_03009,0,office
txn_0001629,2026-06-13 09:06:55,user_06730,dev_05836,68.220.122.10,4751.35,Card,Electronics,Delhi,addr_04743,0,independent
txn_0013345,2026-06-13 09:08:48,user_02502,dev_02590,99.60.91.93,666.0,UPI,Grocery,Hyderabad,addr_03301,0,independent
txn_0005334,2026-06-13 09:16:44,user_00918,dev_09110,79.124.199.194,253.01,NetBanking,Subscription,Mumbai,addr_02499,0,independent
txn_0006002,2026-06-13 09:26:37,user_04136,dev_05666,69.33.123.122,2815.22,Card,Fashion,Mumbai,addr_06694,0,independent
txn_0012321,2026-06-13 09:36:18,user_06114,dev_05779,58.160.84.243,451.44,Card,Gift Cards,Mumbai,addr_06323,0,independent
txn_0011780,2026-06-13 09:39:29,user_05025,dev_06217,84.136.12.221,1415.75,UPI,Grocery,Chennai,addr_05017,0,independent
txn_0006707,2026-06-13 09:54:51,user_02383,dev_04957,98.168.33.253,1329.46,UPI,Gift Cards,Delhi,addr_00556,0,independent
txn_0014689,2026-06-13 09:57:14,user_09265,dev_08593,159.24.183.224,297.53,Wallet,Gift Cards,Mumbai,addr_01075,0,office
txn_0006584,2026-06-13 10:26:21,user_03346,dev_08748,24.128.189.214,481.61,Wallet,Electronics,Chennai,addr_01339,0,independent
txn_0004224,2026-06-13 10:30:54,user_03460,dev_07314,51.178.237.4,208.87,Wallet,Food Delivery,Hyderabad,addr_08310,0,independent
txn_0010011,2026-06-13 10:38:15,user_07990,dev_07267,166.119.204.26,189.94,Card,Grocery,Jaipur,addr_05231,0,independent
txn_0004750,2026-06-13 10:59:12,user_06948,dev_02640,79.159.234.124,944.0,Card,Electronics,Mumbai,addr_03652,0,independent
txn_0003721,2026-06-13 11:04:07,user_07012,dev_09397,204.114.230.77,547.01,UPI,Food Delivery,Guntur,addr_05699,0,independent
txn_0008431,2026-06-13 11:15:24,user_04904,dev_00159,188.106.4.65,570.6,Wallet,Electronics,Kolkata,addr_05434,0,independent
txn_0009517,2026-06-13 11:17:19,user_03830,dev_04809,106.154.85.171,972.82,Card,Gift Cards,Hyderabad,addr_03984,0,independent
txn_0003494,2026-06-13 11:19:13,user_04771,dev_05779,69.119.147.33,3285.32,Card,Gift Cards,Pune,addr_00883,0,independent
txn_0001216,2026-06-13 11:21:22,user_06132,dev_01381,188.166.122.118,664.37,UPI,Food Delivery,Pune,addr_04728,0,independent
txn_0002911,2026-06-13 11:25:04,user_01889,dev_05421,1.85.219.143,968.61,NetBanking,Food Delivery,Jaipur,addr_02734,0,independent
txn_0001508,2026-06-13 11:25:26,user_00581,dev_03205,84.158.171.102,206.0,NetBanking,Grocery,Hyderabad,addr_02549,0,independent
txn_0004757,2026-06-13 11:29:16,user_00574,dev_07109,48.122.223.157,2066.26,Wallet,Fashion,Bengaluru,addr_03963,0,independent
txn_0010717,2026-06-13 11:37:59,user_06961,dev_03193,62.10.66.247,1204.33,NetBanking,Food Delivery,Jaipur,addr_08064,0,independent
txn_0013312,2026-06-13 11:42:29,user_02122,dev_05340,159.207.203.89,245.45,Card,Electronics,Delhi,addr_01253,0,independent
txn_0008533,2026-06-13 11:49:14,user_06171,dev_06358,55.196.126.214,1631.77,UPI,Grocery,Jaipur,addr_08220,0,independent
txn_0013196,2026-06-13 11:53:04,user_03064,dev_04943,13.37.238.13,513.03,Wallet,Electronics,Ahmedabad,addr_05879,0,independent
txn_0014683,2026-06-13 12:05:14,user_09105,dev_00112,159.24.183.224,224.51,NetBanking,Food Delivery,Mumbai,addr_03936,0,office
txn_0013226,2026-06-13 12:06:56,user_04974,dev_04872,198.152.200.189,994.41,Wallet,Electronics,Chennai,addr_04807,0,independent
txn_0014680,2026-06-13 12:08:14,user_09504,dev_05545,159.24.183.224,421.48,NetBanking,Food Delivery,Mumbai,addr_06301,0,office
txn_0011895,2026-06-13 12:08:20,user_01739,dev_01626,137.89.210.147,701.28,NetBanking,Electronics,Kolkata,addr_03483,0,independent
txn_0014258,2026-06-13 12:13:18,user_09356,dev_09763,117.228.16.21,616.93,Wallet,Travel,Guntur,addr_09055,0,family
txn_0000368,2026-06-13 12:15:22,user_00570,dev_06336,114.205.57.229,235.61,UPI,Gaming,Kolkata,addr_04622,0,independent
txn_0004715,2026-06-13 12:15:51,user_07220,dev_08266,151.188.87.39,98.35,UPI,Grocery,Hyderabad,addr_04227,0,independent
txn_0002080,2026-06-13 12:21:19,user_02553,dev_08477,214.251.112.37,638.41,NetBanking,Grocery,Ahmedabad,addr_01751,0,independent
txn_0005763,2026-06-13 12:23:22,user_08214,dev_01926,178.100.132.102,1024.36,Card,Gift Cards,Guntur,addr_02920,0,independent
txn_0010827,2026-06-13 12:26:15,user_04455,dev_03025,73.111.253.190,1121.33,Card,Fashion,Ahmedabad,addr_05655,0,independent
txn_0001941,2026-06-13 12:32:13,user_03996,dev_08258,52.115.24.70,220.4,Card,Travel,Guntur,addr_07716,0,independent
txn_0013162,2026-06-13 12:33:27,user_06523,dev_03107,43.20.96.53,852.41,NetBanking,Subscription,Guntur,addr_05946,0,independent
txn_0014686,2026-06-13 12:36:14,user_09777,dev_05200,159.24.183.224,521.9,NetBanking,Gift Cards,Mumbai,addr_02559,0,office
txn_0010142,2026-06-13 12:36:35,user_01018,dev_04296,199.210.153.133,446.27,Card,Subscription,Hyderabad,addr_05424,0,independent
txn_0012214,2026-06-13 12:40:11,user_07963,dev_05406,150.251.101.182,63.05,Wallet,Fashion,Ahmedabad,addr_07187,0,independent
txn_0007016,2026-06-13 12:49:51,user_04721,dev_05955,154.242.229.24,130.8,NetBanking,Electronics,Chennai,addr_02965,0,independent
txn_0007722,2026-06-13 12:56:35,user_07027,dev_00530,118.89.25.62,2255.46,Card,Food Delivery,Mumbai,addr_04176,0,independent
txn_0006998,2026-06-13 13:01:10,user_05772,dev_03418,64.214.12.38,1205.55,Wallet,Food Delivery,Pune,addr_06052,0,independent
txn_0010526,2026-06-13 13:13:34,user_05333,dev_00674,46.51.212.103,32.11,NetBanking,Gift Cards,Ahmedabad,addr_00311,0,independent
txn_0012648,2026-06-13 13:14:39,user_01628,dev_09211,221.79.87.252,775.53,Wallet,Fashion,Chennai,addr_01551,0,independent
txn_0003545,2026-06-13 13:18:06,user_05678,dev_09314,109.36.124.149,97.65,UPI,Gaming,Jaipur,addr_02379,0,independent
txn_0010792,2026-06-13 13:18:40,user_06660,dev_06378,118.219.189.188,348.29,UPI,Fashion,Mumbai,addr_03508,0,independent
txn_0000671,2026-06-13 13:27:43,user_00029,dev_06782,111.85.229.138,338.22,UPI,Subscription,Kolkata,addr_01812,0,independent
txn_0000882,2026-06-13 13:32:41,user_03610,dev_08515,150.204.245.5,269.55,Wallet,Grocery,Pune,addr_05373,0,independent
txn_0006038,2026-06-13 13:34:14,user_02373,dev_07838,79.235.209.237,957.55,Card,Fashion,Jaipur,addr_00784,0,independent
txn_0000607,2026-06-13 13:34:39,user_04114,dev_00233,86.135.74.129,1145.98,NetBanking,Gift Cards,Hyderabad,addr_05105,0,independent
txn_0000327,2026-06-13 13:37:27,user_07972,dev_07515,99.106.203.42,417.22,NetBanking,Travel,Bengaluru,addr_02418,0,independent
txn_0001956,2026-06-13 13:46:04,user_04349,dev_02332,110.230.133.234,151.81,Wallet,Travel,Jaipur,addr_01224,0,independent
txn_0006846,2026-06-13 13:54:27,user_06992,dev_03604,126.91.31.199,472.22,Card,Electronics,Kolkata,addr_00323,0,independent
txn_0005076,2026-06-13 13:54:31,user_07422,dev_08552,67.183.208.240,3095.23,NetBanking,Fashion,Hyderabad,addr_02281,0,independent
txn_0012818,2026-06-13 14:01:52,user_01522,dev_02525,146.6.133.157,76.39,Wallet,Fashion,Kolkata,addr_03458,0,independent
txn_0011652,2026-06-13 14:02:00,user_02351,dev_00091,170.50.59.99,4526.76,NetBanking,Food Delivery,Delhi,addr_02924,0,independent
txn_0009580,2026-06-13 14:07:46,user_00098,dev_03018,77.207.42.100,585.86,NetBanking,Gaming,Mumbai,addr_00097,0,independent
txn_0014936,2026-06-13 14:10:15,user_09742,dev_07757,82.152.55.207,181.87,UPI,Fashion,Mumbai,addr_08855,0,hostel
txn_0000526,2026-06-13 14:12:17,user_03790,dev_00019,13.107.49.59,617.72,NetBanking,Gift Cards,Delhi,addr_00995,0,independent
txn_0003663,2026-06-13 14:19:59,user_07437,dev_07844,201.53.37.215,941.4,UPI,Subscription,Jaipur,addr_06477,0,independent
txn_0010456,2026-06-13 14:21:52,user_04961,dev_00860,115.112.113.172,627.16,Card,Fashion,Delhi,addr_05794,0,independent
txn_0003579,2026-06-13 14:22:03,user_02808,dev_07248,64.209.15.103,1040.51,Wallet,Electronics,Pune,addr_00198,0,independent
txn_0011129,2026-06-13 14:22:27,user_08475,dev_07249,216.89.80.103,303.8,UPI,Grocery,Jaipur,addr_01695,0,independent
txn_0010351,2026-06-13 14:26:39,user_06123,dev_07194,65.80.212.211,311.76,Card,Gaming,Delhi,addr_02517,0,independent
txn_0014688,2026-06-13 14:35:14,user_09554,dev_01922,159.24.183.224,351.06,Card,Travel,Mumbai,addr_01582,0,office
txn_0011194,2026-06-13 14:35:48,user_05192,dev_04546,198.49.18.200,51.7,Card,Gaming,Ahmedabad,addr_04997,0,independent
txn_0013520,2026-06-13 14:48:15,user_09374,dev_05722,127.55.1.216,367.62,Wallet,Gift Cards,Kolkata,addr_09377,0,hostel
txn_0001721,2026-06-13 14:49:59,user_07879,dev_01015,138.20.195.173,2198.42,UPI,Grocery,Guntur,addr_04198,0,independent
txn_0004497,2026-06-13 14:50:01,user_00051,dev_06420,50.176.54.240,715.45,NetBanking,Gaming,Guntur,addr_07718,0,independent
txn_0004184,2026-06-13 14:50:36,user_01098,dev_03023,81.124.110.11,341.8,UPI,Travel,Mumbai,addr_06190,0,independent
txn_0012534,2026-06-13 15:02:03,user_03601,dev_04476,156.242.119.25,225.35,UPI,Subscription,Ahmedabad,addr_00130,0,independent
txn_0008054,2026-06-13 15:02:59,user_07628,dev_04349,88.138.125.111,413.22,UPI,Fashion,Guntur,addr_05172,0,independent
txn_0007416,2026-06-13 15:05:08,user_07223,dev_04990,136.92.196.65,473.33,Wallet,Grocery,Pune,addr_03685,0,independent
txn_0004365,2026-06-13 15:07:41,user_00283,dev_08926,171.9.164.12,1821.85,Wallet,Subscription,Delhi,addr_01992,0,independent
txn_0000394,2026-06-13 15:10:31,user_07743,dev_02053,167.109.49.215,296.63,Card,Subscription,Pune,addr_03011,0,independent
txn_0010314,2026-06-13 15:14:55,user_06456,dev_00573,32.177.32.163,3196.69,UPI,Food Delivery,Hyderabad,addr_00720,0,independent
txn_0006881,2026-06-13 15:17:27,user_00583,dev_03317,68.165.170.62,416.32,NetBanking,Subscription,Pune,addr_07188,0,independent
txn_0003741,2026-06-13 15:18:43,user_00664,dev_08486,8.52.253.222,249.83,NetBanking,Food Delivery,Delhi,addr_07817,0,independent
txn_0014669,2026-06-13 15:23:47,user_09674,dev_07282,182.213.210.224,898.79,Wallet,Travel,Guntur,addr_05479,0,office
txn_0007743,2026-06-13 15:24:34,user_02573,dev_00166,152.12.16.149,705.93,NetBanking,Fashion,Ahmedabad,addr_05591,0,independent
txn_0007263,2026-06-13 15:24:40,user_00629,dev_08385,173.38.195.177,88.28,Card,Grocery,Pune,addr_00175,0,independent
txn_0012513,2026-06-13 15:39:14,user_00889,dev_06460,3.128.219.150,238.95,Wallet,Gaming,Jaipur,addr_00927,0,independent
txn_0014681,2026-06-13 15:48:14,user_09293,dev_04350,159.24.183.224,397.53,NetBanking,Food Delivery,Mumbai,addr_06606,0,office
txn_0006041,2026-06-13 15:50:09,user_08084,dev_01513,199.125.24.203,176.54,UPI,Gaming,Pune,addr_06911,0,independent
txn_0014685,2026-06-13 15:52:14,user_09052,dev_00148,159.24.183.224,103.18,Card,Fashion,Mumbai,addr_07262,0,office
txn_0010403,2026-06-13 16:09:37,user_02488,dev_01297,28.154.89.116,202.79,UPI,Subscription,Jaipur,addr_05393,0,independent
txn_0002992,2026-06-13 16:10:18,user_07115,dev_03965,109.37.215.177,1304.7,NetBanking,Subscription,Mumbai,addr_07743,0,independent
txn_0008878,2026-06-13 16:15:20,user_05415,dev_07312,92.142.41.4,547.8,Card,Grocery,Guntur,addr_00536,0,independent
txn_0011414,2026-06-13 16:24:47,user_04724,dev_05100,176.247.212.66,2743.62,NetBanking,Grocery,Hyderabad,addr_07409,0,independent
txn_0001132,2026-06-13 16:35:58,user_03731,dev_01141,4.80.35.173,3374.06,Wallet,Gift Cards,Guntur,addr_05032,0,independent
txn_0005388,2026-06-13 16:36:59,user_07381,dev_07062,75.127.223.147,1445.44,NetBanking,Travel,Delhi,addr_07020,0,independent
txn_0004353,2026-06-13 16:47:50,user_00431,dev_07094,183.29.135.103,381.87,UPI,Travel,Pune,addr_00031,0,independent
txn_0013328,2026-06-13 16:48:41,user_07331,dev_07960,211.77.181.79,141.18,Card,Fashion,Guntur,addr_06800,0,independent
txn_0015007,2026-06-13 16:57:59,user_09012,dev_03603,4.62.56.176,1210.3,UPI,Electronics,Jaipur,addr_09106,0,hostel
txn_0008592,2026-06-13 17:01:45,user_03973,dev_03966,44.33.90.231,2135.06,NetBanking,Gaming,Jaipur,addr_03776,0,independent
txn_0014682,2026-06-13 17:06:14,user_09425,dev_05620,159.24.183.224,227.53,Card,Gift Cards,Mumbai,addr_01685,0,office
txn_0001633,2026-06-13 17:13:53,user_00168,dev_01661,50.189.143.105,1694.14,NetBanking,Electronics,Pune,addr_07986,0,independent
txn_0014687,2026-06-13 17:27:14,user_09686,dev_03711,159.24.183.224,1251.69,NetBanking,Gift Cards,Mumbai,addr_00367,0,office
txn_0008057,2026-06-13 17:28:03,user_08022,dev_05855,168.14.2.52,465.24,NetBanking,Grocery,Hyderabad,addr_05717,0,independent
txn_0006790,2026-06-13 17:48:23,user_04132,dev_03027,167.209.227.138,307.96,Wallet,Gift Cards,Ahmedabad,addr_02941,0,independent
txn_0011107,2026-06-13 18:08:23,user_01044,dev_06289,6.113.23.196,229.15,NetBanking,Subscription,Ahmedabad,addr_03755,0,independent
txn_0000677,2026-06-13 18:10:58,user_00436,dev_01337,25.245.108.96,212.85,Card,Fashion,Guntur,addr_00580,0,independent
txn_0002346,2026-06-13 18:36:38,user_06414,dev_06204,206.138.231.215,254.45,Card,Grocery,Bengaluru,addr_04820,0,independent
txn_0011675,2026-06-13 18:49:53,user_05061,dev_08343,159.37.234.200,181.03,UPI,Gift Cards,Bengaluru,addr_03199,0,independent
txn_0003135,2026-06-13 18:52:08,user_08580,dev_02938,4.211.135.217,329.72,Wallet,Subscription,Hyderabad,addr_05632,0,independent
txn_0003479,2026-06-13 18:54:11,user_08566,dev_04264,221.62.118.42,1133.0,NetBanking,Fashion,Kolkata,addr_07314,0,independent
txn_0011323,2026-06-13 18:55:17,user_00211,dev_01186,163.150.192.49,2063.35,Wallet,Food Delivery,Pune,addr_04341,0,independent
